	id	title	genre	runtime	release_dt	budget	us_boxoffice_gross	mpaa_rating	user_rating	total_votes	critic_score
3790	26186	Cover	Drama, Thriller	98	28 October 2007	$3,600,000	$0.08M	PG-13	5.6	452	30
3791	26187	Daydreamer	Drama, Mystery, Thriller	90	January 2007 	$2,500,000	284	Empty	5.5	284	0
3792	26188	If I Had Known I Was a Genius	Comedy, Drama	102	30 November 2007	$4,000,000	695	R	5.0	695	0
3793	26189	Everybody Wants to Be Italian	Comedy, Romance	105	26 March 2009	$1,100,000	$0.35M	R	5.9	1621	26
3794	26191	Americanizing Shelley	Comedy, Drama, Romance	90	October 2008 (Germany)	$5,000,000	$0.13M	PG	5.1	580	0
3795	26192	Three Days to Vegas	Comedy, Romance	120	2007 	$9,500,000	251	PG-13	4.7	251	0
3796	26193	Pop Skull	Drama, Horror	86	6 July 2007	$2,000	355	Not Rated	5.5	355	0
3797	26194	The Third Nail	Crime, Drama	91	2013 	$5,000,000	245	Empty	5.0	245	0
3798	26195	Brotherhood of Blood	Horror, Thriller	88	14 October 2008	$500,000	3,128	R	4.9	3128	0
3799	26197	Suffering Mans Charity	Comedy, Horror	93	9 March 2007	$3,000,000	722	Empty	4.7	721	0
3800	26198	The Cellar Door	Horror, Thriller	86	2007 	$250,000	1,055	R	4.1	1055	0
3801	26202	Mo	Comedy, Drama, Family	105	14 April 2007	$1,000,000	176	Not Rated	6.9	176	0
3802	26204	Elf Bowling the Movie: The Great North Pole Elf Strike	Animation, Comedy, Fantasy	82	2 October 2007	$6,500,000	290	PG	2.1	290	0
3803	26206	Quiet City	Drama	78	12 March 2007	$2,500	$0.02M	Unrated	6.5	1320	0
3804	26207	Trigger Man	Drama, Thriller	80	17 October 2007	$10,000	635	Not Rated	4.8	635	0
3805	26208	A Four Letter Word	Comedy, Romance	87	28 March 2008	$125,000	$0.07M	Unrated	5.5	780	0
3806	26210	Tyrannosaurus Azteca	Action, Adventure, Sci-Fi	0	28 February 2011	$2,500,000	768	Not Rated	2.9	768	0
3807	26212	Bagboy	Comedy	94	2007 	$1,600,000	679	PG-13	4.5	679	0
3808	26214	The Living Wake	Comedy	91	8 June 2007	$500,000	$0.01M	PG-13	6.4	775	37
3809	26215	The Hitchhiker	Horror, Thriller	86	5 March 2007	$500,000	894	Not Rated	3.3	894	0
3810	26216	Ghost Image	Thriller	96	23 July 2007	$3,200,000	422	PG-13	4.6	422	0
3811	26219	Rolling	Drama, Music, Romance	90	2007 	$500,000	$0.10M	Not Rated	5.5	394	0
3812	26220	New York City Serenade	Comedy, Drama	103	15 August 2008	$1,800,000	448	R	5.2	448	0
3813	26221	The Indian	Drama, Family, Romance	91	2007 	$3,926,842	1,718	Empty	7.9	1718	0
3814	26222	Steam	Drama	120	15 November 2007	$2,200,000	139	Not Rated	5.3	139	0
3815	26224	The Box	Crime, Thriller	87	27 September 2007	$1,000,000	408	R	4.8	408	0
3816	26225	Polycarp	Crime, Horror, Thriller	85	1 June 2007	$2,500,000	405	Not Rated	2.9	405	0
3817	26228	Kush	Action, Crime, Thriller	96	2007 	$210,000	232	R	4.0	232	0
3818	26230	Three Can Play That Game	Comedy, Romance	90	October 2007 	$1,000,000	691	R	4.8	691	0
3819	26234	American Zombie	Comedy, Drama, Horror	90	28 March 2008	$1,000,000	1,073	Not Rated	5.1	1073	0
3820	26235	Veritas, Prince of Truth	Adventure, Family, Fantasy	93	12 September 2008	$5,000,000	219	PG	4.0	219	0
3821	26240	The Little Traitor	Drama	88	2 April 2009	$1,700,000	$0.40M	TV-PG	7.0	723	47
3822	26242	Tournament of Dreams	Drama, Sport	88	24 April 2007	$1,500,000	150	Not Rated	4.5	150	0
3823	26245	Left for Dead	Action, Horror, Western	84	4 March 2008	$98,000	1,157	R	5.3	1157	0
3824	26247	The Passage	Drama, Thriller	95	9 September 2007	$5,000,000	427	R	6.1	427	0
3825	26248	Welcome to Paradise	Drama	111	October 2007 	$500,000	296	PG	5.7	296	0
3826	26250	I Tried	Drama, Music	0	May 2007 	$500,000	355	Empty	5.5	355	0
3827	26253	Game of Life	Drama	100	2011 	$2,000,000	134	R	4.2	134	0
3828	26256	A Plumm Summer	Adventure, Family	99	14 October 2007	$4,200,000	$1.78M	PG	6.1	337	0
3829	26258	Furnace	Crime, Horror, Mystery	86	12 February 2008	$3,000,000	617	Empty	3.9	617	0
3830	26259	InAlienable	Sci-Fi	106	21 December 2007	$1,500,000	399	Not Rated	3.5	399	0
3831	26261	One Night	Drama, Romance	97	2007 	$1,000,000	100	Empty	4.1	100	0
3832	26263	Dead Heist	Action, Horror	80	7 August 2007	$250,000	875	Not Rated	3.9	875	0
3833	26265	Cult	Horror	85	August 2010 	$950,000	915	Not Rated	2.9	915	0
3834	26268	And Then Came Love	Comedy, Romance	90	1 June 2007	$989,000	465	Not Rated	4.8	465	0
3835	26277	Xs & Os	Comedy, Drama, Romance	93	2009 	$1,000,000	253	Unrated	4.9	253	0
3836	26278	Born Into Mafia	Action, Crime, Thriller	78	10 July 2007	$200,000	172	Empty	1.8	172	0
3837	26279	War Eagle, Arkansas	Drama	0	3 November 2007	$1,100,000	$0.12M	PG-13	6.6	219	0
3838	26280	Treasure Raiders	Action, Adventure, Drama	95	2 June 2009	$10,000,000	3,884	PG-13	4.4	3884	0
3839	26282	Universal Remote	Comedy	78	29 March 2007	$1,000,000	220	Empty	3.7	220	0
3840	26287	Another Perfect Stranger	Drama	80	15 September 2007	$250,000	360	TV-PG	6.7	360	0
3841	26288	The Dead One	Drama, Fantasy, Horror	90	1 March 2007	$1,000,000	581	PG-13	3.7	581	0
3842	26292	Supercroc	Action, Horror, Sci-Fi	85	3 April 2007	$200,000	883	Empty	2.1	883	0
3843	26295	The Trouble with Romance	Comedy, Drama, Romance	88	16 March 2007	$150,000	182	R	4.9	182	11
3844	26296	Bunny Whipped	Comedy	91	April 2007 	$900,000	171	R	3.5	171	0
3845	26299	Uncle P	Comedy	88	26 June 2007	$1,450,000	453	PG	3.6	453	0
3846	26302	Whos Your Monkey?	Comedy	87	10 June 2007	$625,000	325	R	5.7	325	0
3847	26303	Fist of the Warrior	Action, Crime, Drama	88	10 February 2009	$1,300,000	310	R	3.7	310	0
3848	26308	Black Ribbon	Horror, Mystery, Thriller	107	28 September 2007	$500,000	154	Empty	3.2	154	0
3849	26309	Brutal Massacre: A Comedy	Comedy	94	13 July 2007	$400,000	665	R	6.0	665	0
3850	26311	Blood Predator	Horror, Sci-Fi	91	5 January 2007	$250,000	116	Not Rated	2.3	116	0
3851	26312	Southern Gothic	Horror	104	2007 	$900,000	264	Empty	4.3	264	0
3852	26323	Fall Down Dead	Horror, Thriller	94	18 December 2009	$1,000,000	850	R	4.1	850	0
3853	26325	Showdown at Area 51	Action, Sci-Fi, Thriller	96	1 July 2009	$3,000,000	793	R	3.4	793	0
3854	26326	Careless	Comedy, Mystery, Romance	90	2007 	$500,000	379	R	4.9	379	0
3855	26328	Heber Holiday	Comedy	97	14 September 2007	$500,000	101	PG	3.7	101	0
3856	26330	Searchers 2.0	Comedy, Drama	96	26 October 2010	$172,000	254	R	5.9	254	0
3857	26332	White Air	Action, Drama, Sport	81	20 February 2007	$545,000	212	PG	3.7	212	0
3858	26333	Adventures of Johnny Tao	Action, Adventure, Music	90	3 February 2007	$1,000,000	426	PG-13	4.5	426	0
3859	26334	West 32nd	Crime, Drama	86	22 November 2007	$2,500,000	453	Empty	6.3	453	0
3860	26335	The Dread	Horror, Thriller	95	19 September 2007	$153,000	175	R	2.9	175	0
3861	26337	Finding Rin Tin Tin	Family	90	2007 	$9,000,000	402	PG	5.2	402	0
3862	26343	Methodic	Action, Drama, Horror	97	20 October 2007	$500,000	238	Not Rated	4.5	238	0
3863	26344	The Haunting of Marsten Manor	Horror, Mystery	85	17 January 2007	$120,000	177	PG	3.4	177	0
3864	26345	Bone Dry	Action, Drama, Thriller	100	26 February 2008	$5,000,000	1,056	R	5.6	1056	0
3865	26346	The Pink Conspiracy	Comedy	97	6 June 2007	$500,000	248	Empty	4.0	248	0
3866	26348	Ezra	Drama	110	13 February 2008	1,600,000	211	Not Rated	6.5	211	56
3867	26353	Blur	Drama, Horror, Mystery	95	3 April 2007	$600,000	445	Empty	3.6	445	0
3868	26354	Waters Rising	Crime, Drama	88	15 May 2007	$100,000	100	Not Rated	3.6	100	0
3869	26355	Say It in Russian	Drama, Romance, Thriller	85	5 December 2008	$5,000,000	106	Empty	7.1	106	0
3870	26357	Sportkill	Horror, Sport, Thriller	0	13 October 2007	$1,200,000	435	R	4.0	435	0
3871	26359	Spiritual Warriors	Adventure, Sci-Fi	120	4 July 2008	$2,500,000	169	Not Rated	5.6	169	0
3872	26360	Haunted Forest	Horror	81	26 June 2007	$100,000	1,334	R	3.7	1334	0
3873	26361	Gangsta Rap: The Glockumentary	Comedy	82	2 March 2007	$200,000	226	R	4.3	226	0
3874	26362	On the Road with Judas	Drama	100	21 January 2007	$500,000	554	Empty	5.5	554	0
3875	26363	The Hit	Drama, Thriller	97	26 September 2007	$1,200,000	187	Empty	4.4	187	0
3876	26366	The Blue Hour	Drama	0	13 July 2008	$500,000	174	Empty	7.1	174	0
3877	26368	Midnight Heat	Crime, Drama, Thriller	98	11 July 2011	$10,000	128	Empty	6.8	128	0
3878	26369	Entry Level	Comedy, Drama	85	12 August 2007	$85,000	323	Empty	5.8	323	0
3879	26372	Protecting the King	Drama, Music	94	9 October 2007	$5,000,000	304	Not Rated	4.8	304	0
3880	26373	Whirlwind	Drama, Romance	99	12 October 2007	$80,000	383	Not Rated	5.3	383	0
3881	26374	The Devils Muse	Crime, Drama, Horror	105	2008 (UK)	$79,000	275	Not Rated	4.7	275	0
3882	26376	The Junior Defenders	Comedy	82	23 October 2007	$125,000	130	Not Rated	4.7	130	0
3883	26380	King Lines	Adventure, Sport	60	1 March 2007	$250,000	281	Empty	7.7	281	0
3884	26383	Unholy	Horror, Sci-Fi, Thriller	90	4 September 2007	$1,000,000	620	Not Rated	3.9	620	0
3885	26386	Torture Room	Thriller	98	20 July 2007	$1,000,000	131	Empty	4.7	131	0
3886	26387	The Woods Have Eyes	Horror, Thriller	90	16 October 2007	$750,000	447	Not Rated	3.8	447	0
3887	26389	Rockaway	Action, Crime, Drama	78	7 July 2007	$2,000,000	366	R	4.6	366	0
3888	26390	Arnolds Park	Mystery, Thriller	103	20 July 2007	$600,000	$0.02M	PG-13	5.6	94	0
3889	26393	You Belong to Me	Thriller	82	22 June 2007	$200,000	334	Not Rated	5.8	334	0
3890	26403	Strange Girls	Thriller	98	2008 	$125,000	149	Not Rated	5.9	149	0
3891	26404	Baby	Crime, Drama, Thriller	100	2007 	$400,000	365	Not Rated	5.7	365	0
3892	26416	The Fifth Patient	Drama, Thriller	95	23 October 2008	$2,000,000	302	R	5.3	302	0
3893	26425	Afghan Knights	Adventure, Drama, Horror	90	31 July 2007	$1,500,000	674	R	3.1	674	0
3894	26428	All Along	Comedy	0	December 2007 	$180,000	107	Empty	4.6	107	0
3895	26429	Awaken the Dead	Action, Horror, Mystery	102	11 July 2008	$100,000	552	Not Rated	2.2	552	0
3896	26431	Quench	Drama	98	31 October 2007	$39,000	240	Not Rated	3.8	240	0
3897	26433	August Evening	Drama	128	21 June 2007	$35,000	$0.07M	PG-13	7.0	258	68
3898	26434	Secrets of the Clown	Horror	101	29 September 2007	$140,000	278	Not Rated	2.5	278	0
3899	26438	Permanent Vacation	Comedy, Drama	94	15 October 2007	$1,000,000	167	Not Rated	3.5	167	0
3900	26442	Sweetzer	Comedy	0	2007 	$100,000	639	Empty	7.6	639	0
3901	26443	Brothers Three: An American Gothic	Drama	102	2007 	$2,500,000	159	R	5.7	159	0
3902	26453	Book of Swords	Action, Drama, Fantasy	0	15 February 2007	$450,000	214	Empty	4.3	214	0
3903	26456	The Favor	Drama	110	19 October 2007	$750,000	124	Empty	6.8	124	49
3904	26460	We Are the Strange	Animation, Action, Adventure	88	January 2007 	$20,000	563	Not Rated	5.5	563	0
3905	26462	Along the Way	Drama	97	1 October 2007	$1,200,000	247	R	6.9	247	0
3906	26471	Interstate	Thriller	80	28 May 2008	$500,000	313	Not Rated	4.0	313	0
3907	26472	Mexican Sunrise	Action, Drama, Thriller	85	25 April 2007	$250,000	114	R	4.1	114	0
3908	26474	Carnivorous	Horror	84	October 2007 	$5,000,000	175	R	2.6	175	0
3909	26476	Liberty Kid	Drama	92	9 January 2008	$200,000	148	Empty	6.8	148	0
3910	26483	The Hanged Man	Thriller	88	20 October 2007	$200,000	130	Empty	3.7	130	0
3911	26484	Boxboarders!	Comedy	0	29 July 2008	$900,000	194	PG-13	5.2	194	0
3912	26487	On Bloody Sunday	Horror	86	20 November 2007	$135,000	175	Not Rated	3.4	175	0
3913	26489	Recon 7 Down	War	84	8 October 2008	$300,000	127	Empty	4.9	127	0
3914	26491	An Angel Named Billy	Drama, Romance	120	1 November 2007	$200,000	333	Not Rated	4.0	333	0
3915	26493	Hallows Point	Action, Comedy, Drama	120	9 October 2007	$624,000	786	Empty	3.9	786	0
3916	26495	Imagination	Animation, Fantasy	70	26 February 2008	$110,000	189	Not Rated	4.0	189	0
3917	26496	Sorority Sister Slaughter	Horror	0	20 May 2008	$50,000	144	Empty	2.0	144	0
3918	26499	On Broadway	Drama	98	25 April 2007	$900,000	235	PG	6.5	235	0
3919	26505	The Legend of Gods Gun	Western	78	25 August 2007	$30,000	$0.24M	R	4.1	144	0
3920	26509	The Dead Dont Scream	Horror	89	10 October 2007	$68,000	106	Not Rated	3.5	106	0
3921	26520	LA Blues	Comedy	95	2007 	$625,000	211	R	5.9	211	0
3922	26521	I Do & I Dont	Comedy	84	2008 	$500,000	166	R	4.9	166	0
3923	26523	Shiloh Falls	Thriller, Western	90	1 December 2007	$1,000,000	190	PG-13	3.6	190	0
3924	26527	Its My Party and Ill Die If I Want To	Adventure, Horror	80	15 September 2007	$30,000	123	Not Rated	4.1	123	0
3925	26535	The Bracelet of Bordeaux	Family, Fantasy, Mystery	99	October 2007 	$70,000	145	PG	3.4	145	0
3926	26536	SoulMaid	Comedy, Romance	95	9 June 2007	$100,000	101	Unrated	3.2	101	0
3927	26551	Over the GW	Drama	75	30 May 2014	$30,000	112	Not Rated	5.1	112	53
3928	26553	Dead Moon Rising	Comedy, Horror	93	1 April 2007	$50,000	465	Unrated	4.0	465	0
3929	26557	Fighting Words	Drama, Romance	89	6 April 2007	$2,500,000	$0.04M	R	6.5	170	0
3930	26559	Harvest Moon	Horror	75	1 April 2007	$1,125,000	145	Empty	6.4	145	0
3931	26560	The Evil Woods	Horror	83	11 November 2007	$10,000	344	R	2.7	344	0
3932	26569	AfterThought	Horror, Thriller	85	17 September 2013	$100,000	241	PG-13	2.6	241	0
3933	26571	Curse of Alcatraz	Horror	100	25 September 2007	$150,000	438	R	2.8	438	0
3934	26572	Racing Daylight	Drama	83	31 July 2007	$550,000	194	Not Rated	4.5	194	0
3935	26574	Rose of Death	Horror	99	7 August 2007	$35,000	241	Not Rated	3.8	241	0
3936	26575	Freezer Burn	Comedy, Drama, Sci-Fi	94	1 February 2007	$45,000	358	Not Rated	5.5	358	0
3937	26601	Crime Fiction	Comedy, Crime	90	January 2007 	$160,000	123	Empty	5.0	123	0
3938	26612	Lovely by Surprise	Comedy, Drama	98	14 June 2007	$1,000,000	159	Not Rated	6.5	159	0
3939	26618	Closing Escrow	Comedy	93	28 February 2007	$600,000	$0.01M	PG	5.5	471	58
3940	26636	Bloodsucking Babes from Burbank	Horror	89	19 August 2008	$250,000	202	Unrated	3.2	202	0
3941	26679	June Cabin	Horror, Thriller	84	20 July 2007	$250,000	252	Not Rated	1.9	252	0
3942	26688	The Pacific and Eddy	Drama	88	27 January 2007	$150,000	163	Empty	5.4	163	0
3943	26718	August the First	Drama	81	9 March 2007	$250,000	103	Empty	6.6	103	0
3944	26721	Team Picture	Comedy, Drama, Music	62	2 July 2007	$1,500	138	Empty	5.6	138	0
3945	26738	Exorcist Chronicles	Horror	92	19 June 2007	$2,000,000	116	Not Rated	2.8	116	0
3946	26765	Forever Dead	Horror	100	12 December 2008	$10,000	221	Unrated	2.1	221	0
3947	26831	Faded Dreams	Action, Drama, Sport	75	27 July 2007	$500,000	155	Not Rated	4.5	155	0
3948	26842	Into the Arms of Strangers	Drama, Mystery, Thriller	93	6 April 2007	$75,000	124	Empty	5.6	124	0
3949	26887	Something for Stevie	Action, Drama, Family	90	19 April 2007	$20,000	$0.03M	Empty	0.0	0	0
3950	26902	Real Premonition	Action, Drama	135	2012 	$1,100,000	102	Empty	5.1	102	0
3951	27188	Breathful	Comedy	110	8 March 2007	500,000	386	Unrated	7.7	386	0
3952	27521	The Dark Knight	Action, Crime, Drama	152	18 July 2008	$185,000,000	$534.86M	PG-13	9.0	1852735	82
3953	27522	The Reader	Drama, Romance	124	30 January 2009	$32,000,000	$34.19M	R	7.6	203538	58
3954	27523	Iron Man	Action, Adventure, Sci-Fi	126	2 May 2008	$140,000,000	$318.41M	PG-13	7.9	761026	79
3955	27524	Twilight	Drama, Fantasy, Romance	122	21 November 2008	$37,000,000	$191.47M	PG-13	5.2	368294	56
3956	27525	The Incredible Hulk	Action, Adventure, Sci-Fi	112	13 June 2008	$150,000,000	$134.52M	PG-13	6.8	353059	61
3957	27526	The Curious Case of Benjamin Button	Drama, Fantasy, Romance	166	25 December 2008	$150,000,000	$127.51M	PG-13	7.8	499297	70
3958	27527	Saw V	Horror, Mystery	92	24 October 2008	$10,800,000	$56.75M	R	5.8	97502	20
3959	27528	Forgetting Sarah Marshall	Comedy, Drama, Romance	111	18 April 2008	$30,000,000	$63.17M	R	7.2	231229	67
3960	27529	Quantum of Solace	Action, Adventure, Thriller	106	14 November 2008	$200,000,000	$168.37M	PG-13	6.6	355557	58
3961	27530	In Bruges	Comedy, Crime, Drama	107	29 February 2008	$15,000,000	$7.76M	R	7.9	330237	67
3962	27531	Tropic Thunder	Action, Comedy	107	13 August 2008	$92,000,000	$110.52M	R	7.0	329436	71
3963	27532	Step Brothers	Comedy	98	25 July 2008	$65,000,000	$100.47M	R	6.9	228763	51
3964	27533	Wanted	Action, Crime, Fantasy	110	27 June 2008	$75,000,000	$134.51M	R	6.7	319237	64
3965	27534	RocknRolla	Action, Crime, Thriller	114	31 October 2008	$18,000,000	$5.69M	R	7.3	208270	53
3966	27535	The House Bunny	Comedy, Romance	97	22 August 2008	$25,000,000	$48.24M	PG-13	5.5	68811	55
3967	27536	Hellboy II: The Golden Army	Action, Adventure, Fantasy	120	11 July 2008	$85,000,000	$75.75M	PG-13	7.0	222472	78
3968	27537	WALL·E	Animation, Adventure, Family	98	27 June 2008	$180,000,000	$223.81M	G	8.4	806505	95
3969	27538	Gran Torino	Drama	116	9 January 2009	$33,000,000	$148.10M	R	8.2	613955	72
3970	27539	The Hurt Locker	Drama, History, Thriller	131	31 July 2009	$15,000,000	$17.02M	R	7.6	361616	94
3971	27540	Valkyrie	Drama, History, Thriller	121	25 December 2008	$75,000,000	$83.08M	PG-13	7.1	198730	56
3972	27541	Mamma Mia!	Comedy, Family, Musical	108	18 July 2008	$52,000,000	$144.13M	PG-13	6.4	158304	51
3973	27542	Slumdog Millionaire	Drama	120	25 December 2008	$15,000,000	$141.32M	R	8.0	694167	86
3974	27543	Pineapple Express	Action, Comedy, Crime	111	6 August 2008	$27,000,000	$87.34M	R	7.0	274435	64
3975	27544	Body of Lies	Action, Drama, Romance	128	10 October 2008	$70,000,000	$39.39M	R	7.1	186552	57
3976	27545	Seven Pounds	Drama, Romance	123	19 December 2008	$55,000,000	$69.95M	PG-13	7.7	251361	36
3977	27546	The Boy in the Striped Pajamas	Drama, War	94	26 November 2008	$12,500,000	$9.03M	PG-13	7.8	150979	55
3978	27547	Hancock	Action, Crime, Drama	92	2 July 2008	$150,000,000	$227.95M	PG-13	6.4	377765	49
3979	27548	Sex and the City	Comedy, Drama, Romance	145	30 May 2008	$65,000,000	$152.65M	R	5.6	104516	53
3980	27549	W.	Biography, Drama, History	129	17 October 2008	$25,100,000	$25.53M	PG-13	6.3	42628	56
3981	27550	The Day the Earth Stood Still	Drama, Sci-Fi, Thriller	104	12 December 2008	$80,000,000	$79.37M	PG-13	5.5	147351	40
3982	27551	21	Crime, Drama, Thriller	123	28 March 2008	$35,000,000	$81.16M	PG-13	6.8	202654	48
3983	27552	Role Models	Comedy	99	7 November 2008	$28,000,000	$67.29M	R	6.9	202710	61
3984	27553	Revolutionary Road	Drama, Romance	119	23 January 2009	$35,000,000	$22.91M	R	7.3	163424	69
3985	27554	Cloverfield	Action, Horror, Sci-Fi	85	18 January 2008	$25,000,000	$80.05M	PG-13	7.0	321666	64
3986	27555	The Strangers	Horror, Mystery, Thriller	86	30 May 2008	$10,000,000	$52.60M	R	6.2	99639	47
3987	27556	Indiana Jones and the Kingdom of the Crystal Skull	Action, Adventure, Fantasy	122	22 May 2008	$185,000,000	$317.10M	PG-13	6.2	360836	65
3988	27557	Kung Fu Panda	Animation, Action, Adventure	92	6 June 2008	$130,000,000	$215.43M	PG	7.6	341881	73
3989	27558	Vicky Cristina Barcelona	Drama, Romance	96	15 August 2008	$15,500,000	$23.22M	PG-13	7.1	214049	70
3990	27559	Never Back Down	Action, Drama, Sport	110	14 March 2008	$20,000,000	$24.85M	PG-13	6.6	85907	39
3991	27560	The Wrestler	Drama, Sport	109	30 January 2009	$6,000,000	$26.24M	R	7.9	265279	81
3992	27561	Burn After Reading	Comedy, Crime, Drama	96	12 September 2008	$37,000,000	$60.36M	R	7.0	266092	63
3993	27562	Made of Honor	Comedy, Romance	101	2 May 2008	$40,000,000	$46.01M	PG-13	5.9	58720	37
3994	27563	Get Smart	Action, Adventure, Comedy	110	20 June 2008	$80,000,000	$130.32M	PG-13	6.5	177589	54
3995	27564	The Midnight Meat Train	Horror, Mystery	100	7 August 2008	$15,000,000	$0.08M	R	6.1	51776	58
3996	27565	Jumper	Action, Adventure, Sci-Fi	88	14 February 2008	$85,000,000	$80.17M	PG-13	6.1	257729	35
3997	27566	The Happening	Comedy, Sci-Fi, Thriller	91	13 June 2008	$48,000,000	$64.51M	R	5.0	174837	34
3998	27567	The Other Boleyn Girl	Biography, Drama, History	115	29 February 2008	$35,000,000	$26.81M	PG-13	6.7	90219	50
3999	27568	The Chronicles of Narnia: Prince Caspian	Action, Adventure, Family	150	16 May 2008	$225,000,000	$141.62M	PG	6.6	163904	62
4000	27569	You Dont Mess with the Zohan	Action, Comedy	113	6 June 2008	$90,000,000	$100.02M	PG-13	5.5	167004	54
4001	27570	The Spiderwick Chronicles	Adventure, Family, Fantasy	96	14 February 2008	$90,000,000	$71.20M	PG	6.6	74853	62
4002	27571	Yes Man	Comedy, Romance	104	19 December 2008	$70,000,000	$97.69M	PG-13	6.8	290791	46
4003	27572	Australia	Adventure, Drama, Romance	165	26 November 2008	$130,000,000	$49.55M	PG-13	6.6	108132	53
4004	27573	Zack and Miri Make a Porno	Comedy, Romance	101	31 October 2008	$24,000,000	$31.46M	R	6.6	157422	56
4005	27574	Changeling	Biography, Crime, Drama	141	31 October 2008	$55,000,000	$35.74M	R	7.8	210875	63
4006	27576	Felon	Crime, Drama	104	17 July 2008	$2,900,000	$0.04M	R	7.5	69401	58
4007	27577	Punisher: War Zone	Action, Adventure, Crime	103	5 December 2008	$35,000,000	$7.95M	R	6.0	52820	30
4008	27578	Inkheart	Adventure, Family, Fantasy	106	23 January 2009	$60,000,000	$17.30M	PG	6.1	64755	0
4009	27579	The Secret Life of Bees	Drama	114	17 October 2008	$11,000,000	$37.77M	PG-13	7.3	21271	57
4010	27580	Rambo	Action, Thriller, War	92	25 January 2008	$50,000,000	$42.75M	R	7.0	190860	46
4011	27581	27 Dresses	Comedy, Romance	111	18 January 2008	$30,000,000	$76.81M	PG-13	6.1	134237	47
4012	27582	Death Race	Action, Sci-Fi, Thriller	105	22 August 2008	$45,000,000	$36.32M	R	6.4	177287	43
4013	27583	Speed Racer	Action, Family, Sci-Fi	135	9 May 2008	$120,000,000	$43.95M	PG	6.0	61317	37
4014	27584	The Mummy: Tomb of the Dragon Emperor	Action, Adventure, Fantasy	112	1 August 2008	$145,000,000	$102.49M	PG-13	5.2	129348	31
4015	27585	Milk	Biography, Drama, History	128	30 January 2009	$20,000,000	$31.84M	R	7.6	146133	84
4016	27586	Sex Drive	Adventure, Comedy, Romance	109	17 October 2008	$19,000,000	$8.40M	R	6.5	76252	49
4017	27587	Journey to the Center of the Earth	Action, Adventure, Family	93	11 July 2008	$45,000,000	$101.70M	PG	5.8	94627	57
4018	27588	The Duchess	Biography, Drama, History	110	10 October 2008	13,500,000	$13.82M	PG-13	6.9	66838	62
4019	27589	10,000 BC	Action, Adventure, Drama	109	7 March 2008	$105,000,000	$94.78M	PG-13	5.1	114509	34
